id_ci,id_delito,id_vicf,id_tv,id_tpm,sexo,genero,pob,disc,fha_nac,edad,nacional,usuario_envio,fecha_envio
CCF/SEC/00/MPI/008/00265/26/05,8,1,1,6,2,2,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00267/26/05,8,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00268/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00269/26/05,8,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00270/26/05,8,1,1,6,2,2,4,4,,62,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00271/26/05,8,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00272/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00272/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00273/26/05,8,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00274/26/05,8,1,1,6,2,2,4,4,,32,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00275/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00276/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00277/26/05,8,1,1,6,2,2,4,4,,47,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/008/00278/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/184/00252/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/184/00266/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SEC/00/MPI/610/00246/26/05,1052,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00082/26/05,8,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00084/26/05,8,1,1,6,2,2,4,4,,29,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00087/26/05,8,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00090/26/05,8,1,1,6,1,1,4,4,,20,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00093/26/05,8,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00094/26/05,8,1,1,6,1,1,4,4,,28,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00095/26/05,8,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00095/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00096/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00097/26/05,8,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00098/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00099/26/05,8,1,1,6,2,2,4,4,,52,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00099/26/05,8,2,1,6,1,1,4,4,,14,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00100/26/05,8,1,1,6,1,1,4,4,,46,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00101/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00102/26/05,8,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00103/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00104/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00105/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00106/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/008/00107/26/05,8,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/077/00092/26/05,77,1,1,6,1,1,4,4,,50,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/184/00081/26/05,395,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/184/00083/26/05,184,1,1,6,1,1,4,4,,60,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/184/00085/26/05,414,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPC/00/MPI/184/00086/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00137/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00141/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00145/26/05,8,1,1,6,1,1,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00145/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00146/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00148/26/05,8,1,1,6,1,1,4,4,,54,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00151/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00158/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00159/26/05,8,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00165/26/05,76,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00165/26/05,8,1,1,6,1,1,4,4,,27,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00167/26/05,8,1,1,6,2,2,4,4,,42,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00169/26/05,8,1,1,6,1,1,4,4,,54,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00169/26/05,8,2,1,6,1,1,4,4,,15,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/008/00176/26/05,8,1,1,6,1,1,4,4,,53,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/077/00154/26/05,77,1,1,6,2,2,4,4,,50,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/077/00177/26/05,77,1,1,6,2,2,4,4,,45,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00142/26/05,184,1,1,6,3,3,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00143/26/05,184,1,1,6,2,2,4,4,,50,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00144/26/05,184,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00147/26/05,184,1,1,6,2,2,4,4,,45,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00149/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00150/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00153/26/05,8,1,1,6,1,1,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00160/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00161/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00162/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00163/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00164/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00166/26/05,8,1,1,6,2,2,4,4,,25,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00166/26/05,8,2,1,6,2,2,4,4,,25,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00166/26/05,8,3,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00166/26/05,8,4,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00170/26/05,775,1,1,6,1,1,4,4,,53,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00171/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00173/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00174/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00175/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/184/00178/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/373/00135/26/05,373,1,4,6,1,1,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/395/00139/26/05,395,1,1,6,2,2,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/395/00140/26/05,395,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/610/00134/26/05,613,1,1,6,1,1,4,4,,31,73,MEXX25052300,2026-06-04
CCF/SPN/00/MPI/619/00172/26/05,632,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00369/26/05,8,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00372/26/05,8,1,1,6,2,2,4,4,,20,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00374/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00376/26/05,8,1,1,6,1,1,4,4,,20,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00380/26/05,8,1,1,6,1,1,4,4,,28,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00381/26/05,8,1,1,6,1,1,4,4,,24,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00387/26/05,8,1,1,6,2,2,4,4,,38,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00387/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00392/26/05,8,1,1,6,2,2,4,4,,47,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00395/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00395/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00395/26/05,8,3,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00398/26/05,8,1,1,6,1,1,4,4,,50,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00403/26/05,8,1,1,6,1,1,4,4,,27,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00405/26/05,8,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00406/26/05,8,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00407/26/05,8,1,1,6,2,2,4,4,,64,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00407/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00409/26/05,8,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00410/26/05,8,1,1,6,1,1,4,4,,55,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00411/26/05,8,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00412/26/05,8,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00414/26/05,8,1,1,6,2,2,4,4,,21,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00416/26/05,8,1,1,6,2,2,4,4,,48,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00417/26/05,8,1,1,6,2,2,4,4,,24,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00419/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00420/26/05,8,1,1,6,2,2,4,4,,41,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00421/26/05,8,1,1,6,1,1,4,4,,55,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00426/26/05,8,1,1,6,1,1,4,4,,39,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00427/26/05,8,1,1,6,1,1,4,4,,57,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00435/26/05,8,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00436/26/05,8,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00437/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00437/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00445/26/05,8,1,1,6,2,2,4,4,,51,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00445/26/05,8,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00446/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00450/26/05,8,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00450/26/05,8,2,1,6,1,1,4,4,,29,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00453/26/05,8,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00457/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/008/00458/26/05,8,1,1,6,2,2,4,4,,26,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00382/26/05,77,1,1,6,1,1,4,4,,33,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00385/26/05,77,1,1,6,2,2,4,4,,47,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00393/26/05,77,1,1,6,1,1,4,4,,34,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00408/26/05,77,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00430/26/05,77,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/077/00455/26/05,77,1,1,6,1,1,4,4,,37,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/1055/00454/26/05,1055,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/1056/00383/26/05,1055,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/144/00368/26/05,144,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/144/00422/26/05,144,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/144/00451/26/05,144,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00373/26/05,184,1,1,6,1,1,4,4,,58,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00377/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00378/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00379/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00384/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00386/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00388/26/05,184,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00389/26/05,184,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00390/26/05,184,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00391/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00401/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00402/26/05,184,1,1,6,2,2,4,4,,37,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00418/26/05,184,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00431/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00432/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00438/26/05,131,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00439/26/05,8,1,1,6,1,1,4,4,,44,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00440/26/05,184,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00447/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00448/26/05,184,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00449/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/184/00456/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/00/MPI/246/00444/26/05,875,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00367/26/05,8,1,1,6,2,2,4,4,,36,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00367/26/05,8,2,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00371/26/05,8,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00397/26/05,8,1,1,6,1,1,4,4,,82,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00442/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/008/00443/26/05,8,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/184/00375/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/184/00413/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/184/00415/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/184/00441/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/184/00452/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CCF/SPO/01/MPI/775/00433/26/05,775,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/020/00365/26/05,20,1,1,6,2,2,4,4,2021-12-26,4,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00337/26/05,184,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00339/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00341/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00345/26/05,1512,1,1,6,2,2,4,4,,36,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00353/26/05,443,1,1,6,2,2,4,4,,32,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00356/26/05,443,1,1,6,2,2,4,4,,32,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00356/26/05,443,2,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00362/26/05,184,1,1,6,2,2,4,4,,24,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00367/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00368/26/05,1512,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00369/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/184/00371/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/414/00330/26/05,414,1,1,6,2,2,4,4,,28,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/414/00330/26/05,414,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/443/00331/26/05,443,1,1,6,1,1,4,4,,47,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/443/00332/26/05,443,1,1,6,2,2,4,4,,21,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00329/26/05,443,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00338/26/05,443,1,1,6,2,2,4,4,,43,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00352/26/05,443,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00355/26/05,443,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00366/26/05,443,1,1,6,2,2,4,4,,45,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/444/00370/26/05,443,1,1,6,2,2,4,4,,26,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/539/00340/26/05,539,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/816/00344/26/05,816,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00334/26/05,842,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00335/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00336/26/05,842,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00343/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00346/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00347/26/05,842,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00348/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00349/26/05,842,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00351/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00354/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00357/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00358/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00360/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00361/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/CMR/00/MPI/842/00364/26/05,842,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00721/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00736/26/05,20,1,1,6,2,2,4,4,,7,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00746/26/05,20,1,1,6,2,2,4,4,2013-09-10,12,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00750/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00755/26/05,20,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00756/26/05,20,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00762/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00791/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00796/26/05,20,1,1,6,2,2,4,4,,13,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00809/26/05,20,1,1,6,2,2,4,4,,9,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00812/26/05,20,1,1,6,2,2,4,4,,13,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00834/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00835/26/05,20,1,1,6,2,2,4,4,,24,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00840/26/05,20,1,1,6,2,2,4,4,,14,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/020/00843/26/05,20,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/021/00760/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/021/00776/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/021/00815/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/021/00826/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
CGO/JMA/00/MPI/021/00851/26/05,21,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
